,FID,NomeEstaca,CodEstacao,Bacia,SubBacia,Operadora,Responsave,Municipio_,Latitude,Longitude,Altitude,CodRio,NomeRio,Origem,StatusEsta,COMID,new_COMID,watershed,subbasin,RT2y,RT5y,RT10y,RT25y,RT50y,RT100y
74,74,UHE SANTO ANTONIO JUSANTE CALDEIRAO DO INFERNO,15341000,1,15,00354 - SANTO ANTONIO - SANTO ANTONIO,00354 - SANTO ANTONIO - SANTO ANTONIO,PORTO VELHO-RO,-9.2028,-64.6086,74,15200000,RIO MADEIRA,Setor Eletrico,Ativo,157069,9061431,south_america,geoglows,1975.0716508134626,2128.571595354479,2230.2019151115173,2358.6120935412905,2453.8740994287064,2548.4327056180073
75,75,UHE SANTO ANTONIO MONTANTE JACIPARANA,15344000,1,15,00354 - SANTO ANTONIO - SANTO ANTONIO,00354 - SANTO ANTONIO - SANTO ANTONIO,PORTO VELHO-RO,-9.5011,-64.3817,78,15240200,RIO JACIPARANA,Setor Eletrico,Ativo,157753,9062756,south_america,geoglows,,,,,,
76,76,UHE SANTO ANTONIO MONTANTE,15360000,1,15,00354 - SANTO ANTONIO - SANTO ANTONIO,00354 - SANTO ANTONIO - SANTO ANTONIO,PORTO VELHO-RO,-8.7967,-63.9583,0,15200000,RIO MADEIRA,Setor Eletrico,Ativo,156389,9059899,south_america,geoglows,,,,,,
77,77,UHE SANTO ANTONIO JUSANTE R-7,15380000,1,15,00354 - SANTO ANTONIO - SANTO ANTONIO,00354 - SANTO ANTONIO - SANTO ANTONIO,PORTO VELHO-RO,-8.7822,-63.9303,61,15200000,RIO MADEIRA,Setor Eletrico,Ativo,156389,9059899,south_america,geoglows,1607.9482850547352,1797.3349891422067,1922.7254663289805,2081.1566666581803,2198.68998156409,2315.3554489220387
78,78,UHE SANTO ANTONIO PORTO VELHO,15390000,1,15,00354 - SANTO ANTONIO - SANTO ANTONIO,00354 - SANTO ANTONIO - SANTO ANTONIO,PORTO VELHO-RO,-8.7481,-63.9158,64,15200000,RIO MADEIRA,Setor Eletrico,Ativo,156389,9059899,south_america,geoglows,,,,,,
79,79,PORTO VELHO,15400000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PORTO VELHO-RO,-8.7483,-63.9169,43,15200000,RIO MADEIRA,RHN,Ativo,156389,9059899,south_america,geoglows,1576.5585393164197,1671.7575950497362,1734.7876534883555,1814.4262994149967,1873.5067963810418,1932.1510522314054
80,80,ARIQUEMES,15430000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ARIQUEMES-RO,-9.9256,-63.0714,88,15230000,RIO JAMARI,RHN,Ativo,158372,9064512,south_america,geoglows,980.8105892207749,1082.5754822566419,1149.9526963019046,1235.0839848616254,1298.2392379042387,1360.9281624719188
81,81,PROSPERIDADE _EX. FOZ DO JAMARI,15490000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PORTO VELHO-RO,-8.4522,-63.5178,40,15200000,RIO MADEIRA,RHN,Ativo,155908,9058579,south_america,geoglows,1621.3494392817063,1729.7810938063567,1801.5722840512517,1892.2806432404323,1959.5732858703414,2026.3690501900542
82,82,UHE SANTO ANTONIO SAO CARLOS,15490400,1,15,00354 - SANTO ANTONIO - SANTO ANTONIO,00354 - SANTO ANTONIO - SANTO ANTONIO,PORTO VELHO-RO,-8.4444,-63.5081,56,15200000,RIO MADEIRA,Setor Eletrico,Ativo,155908,9058579,south_america,geoglows,1593.4439785460436,1785.475336065428,1912.6168039430165,2073.2603856518467,2192.43497144912,2310.7295908118017
83,83,SANTA ISABEL,15550000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CANDEIAS DO JAMARI-RO,-8.7986,-63.7106,0,15232000,RIO CANDEIAS,RHN,Ativo,156307,9059744,south_america,geoglows,1891.851096498743,1981.2906008110422,2040.5073350538426,2115.32783575014,2170.8339573441394,2225.930230449131
84,84,UHE RONDON II BARRAMENTO,15552570,1,15,00158 - ELETROGOES S_A - ELETROGOES S_A,00158 - ELETROGOES S_A - ELETROGOES S_A,PIMENTA BUENO-RO,-11.9953,-60.6969,273,15240400,RIO COMEMORACAO,Setor Eletrico,Ativo,162012,9072997,south_america,geoglows,,,,,,
85,85,FAZENDA FLOR DO CAMPO,15552600,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PIMENTA BUENO-RO,-11.7489,-60.8678,185,15240400,RIO COMEMORACAO,RHN,Ativo,161654,9072138,south_america,geoglows,552.2528237804173,628.3472106431363,678.7283159373305,742.3849760342657,789.609122928851,836.4845741355806
86,86,PIMENTA BUENO,15558000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PIMENTA BUENO-RO,-11.6836,-61.1922,0,15240310,RIO APEDIA ou PIMENTA BUENO,RHN,Ativo,161577,9071963,south_america,geoglows,911.2603624841487,977.968352669361,1022.134846625722,1077.9393288226895,1119.3382815894988,1160.4315509875066
87,87,CACOAL,15558200,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CACOAL-RO,-11.4444,-61.4408,160,15240347,RIO PIRARA,RHN,Ativo,0,9070880,south_america,geoglows,,,,,,
88,88,FAZENDA APURU,15558500,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,JI-PARANA-RO,-11.0017,-62.1172,0,15240425,RIO URUPA,RHN,Ativo,160344,9069159,south_america,geoglows,,,,,,
89,89,ESPIGAO DO OESTE,15558700,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ESPIGAO D''OESTE-RO,-11.5725,-61.0511,0,15240352,RIO PALMEIRAS,RHN,Ativo,161349,9071451,south_america,geoglows,,,,,,
90,90,SITIO BELA VISTA,15559000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PIMENTA BUENO-RO,-11.6525,-61.215,0,15240000,RIO JI-PARANA _ou MACHADO,RHN,Ativo,161456,9071683,south_america,geoglows,639.7476671375717,727.0290868180921,784.8169812535152,857.8321390654105,911.9989541761875,965.765810026797
91,91,JI-PARANA,15560000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,JI-PARANA-RO,-10.8736,-61.9356,130,15240000,RIO JI-PARANA _ou MACHADO,RHN,Ativo,160098,9068580,south_america,geoglows,1045.9815728151523,1098.247251952981,1132.8516793290246,1176.574465053214,1209.010525200501,1241.2070825711762
92,92,OURO PRETO DO OESTE,15562000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,OURO PRETO DO OESTE-RO,-10.7711,-62.2572,0,15240465,IGARAPE BOA VISTA,RHN,Ativo,159887,9068154,south_america,geoglows,,,,,,
93,93,JARUARU,15564000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,JARU-RO,-10.8317,-62.8925,0,15240500,RIO JARU,RHN,Ativo,160217,9068362,south_america,geoglows,,,,,,
94,94,JARU,15565000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,JARU-RO,-10.4458,-62.4656,133,15240500,RIO JARU,RHN,Ativo,159386,9066945,south_america,geoglows,856.3041059864358,955.0088890840101,1020.3600440811714,1102.9314016626379,1164.1875516675957,1224.9913958763468
95,95,PIRATININGA,15575000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,MACHADINHO D''OESTE-RO,-9.3472,-61.9347,0,15240600,RIO MACHADINHO,RHN,Ativo,157381,9062123,south_america,geoglows,797.2341752516104,874.5377385546842,925.7194238663071,990.3876189375601,1038.3621802607918,1085.98250495382
96,96,TABAJARA,15580000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,MACHADINHO D''OESTE-RO,-8.9322,-62.0556,68,15240000,RIO JI-PARANA _ou MACHADO,RHN,Ativo,156626,9060397,south_america,geoglows,1026.0589758474666,1115.5756602206986,1174.8434943794955,1249.7285599551176,1305.2825794649173,1360.4263968150178
97,97,MINERACAO JACUNDA,15590000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ITAPUA DO OESTE-RO,-9.1789,-62.9522,86,15240800,RIO JACUNDA,RHN,Ativo,157016,9061315,south_america,geoglows,694.580499477928,787.239902747101,848.588490272005,926.1025932416737,983.6069828761194,1040.6867691240168
98,98,UHE SANTO ANTONIO HUMAITA,15629000,1,15,00354 - SANTO ANTONIO - SANTO ANTONIO,00354 - SANTO ANTONIO - SANTO ANTONIO,HUMAITA-AM,-7.5053,-63.0211,50,15200000,RIO MADEIRA,Setor Eletrico,Ativo,153820,9054143,south_america,geoglows,,,,,,
99,99,HUMAITA,15630000,1,15,00426 - CONSTRUFAM - CONSTRUFAM,00001 - ANA - Agencia Nacional de Aguas,HUMAITA-AM,-7.5028,-63.0183,0,15200000,RIO MADEIRA,RHN,Ativo,153820,9054143,south_america,geoglows,2284.364040729117,2356.3948755745078,2404.085555851903,2464.3428568079344,2509.0451649008446,2553.4173981677554
100,100,MAICI-MIRIM,15660000,1,15,00426 - CONSTRUFAM - CONSTRUFAM,00001 - ANA - Agencia Nacional de Aguas,HUMAITA-AM,-7.6303,-62.6553,0,15250880,RIO MAICIMIRIM,RHN,Ativo,154213,9055002,south_america,geoglows,930.1568485715276,1005.5447137968453,1055.458040290604,1118.5236606331312,1165.309340474305,1211.7495621995195
101,101,SANTAREM SUCUNDURI,15910000,1,15,00426 - CONSTRUFAM - CONSTRUFAM,00001 - ANA - Agencia Nacional de Aguas,APUI-AM,-6.7956,-59.0422,49,15270100,RIO SUCUNDURI,RHN,Ativo,152431,9050873,south_america,geoglows,1248.2627138107844,1349.0894337816098,1415.8454956246828,1500.1919567302946,1562.76497993359,1624.875973755693
102,102,ITACOATIARA,16030000,1,16,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ITACOATIARA-AM,-3.1539,-58.4114,0,10001000,RIO SOLIMOES_AMAZONAS,RHN,Ativo,145481,9034618,south_america,geoglows,1772.7095749119385,2065.747205085928,2259.7636143066447,2504.903861684551,2686.7629010108467,2867.279121737324
103,103,UHE BALBINA BARRAMENTO,16070980,1,16,00194 - AMAZONAS - Amazonas Geracao e Transmissao de Energia S.A.,00194 - AMAZONAS - Amazonas Geracao e Transmissao de Energia S.A.,PRESIDENTE FIGUEIREDO-AM,-1.9161,-59.4756,52,16260000,RIO UATUMA,Setor Eletrico,Ativo,143392,9030116,south_america,geoglows,,,,,,
104,104,CACHOEIRA MORENA,16100000,1,16,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PRESIDENTE FIGUEIREDO-AM,-2.1061,-59.3442,0,16260000,RIO UATUMA,RHN,Ativo,143697,9030800,south_america,geoglows,487.09326442504454,558.1759896185376,605.2389388086336,664.7030998717796,708.8170114834331,752.6051928963441
105,105,GARGANTA,16430000,1,16,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ORIXIMINA-PA,-0.9978,-57.0431,0,16700000,RIO TROMBETAS,RHN,Ativo,141945,9026724,south_america,geoglows,881.7740383776696,1021.863051701838,1114.614168069694,1231.8054494789228,1318.7446366685524,1405.0418785468914
106,106,ESTIRAO DA ANGELICA,16500000,1,16,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ORIXIMINA-PA,-1.1006,-57.0569,12,16740000,RIO MAPUERA OU URUCURINA,RHN,Ativo,142152,9027182,south_america,geoglows,513.9104206709856,607.754084244187,669.8867551362468,748.3915495188818,806.6308906374594,864.4402016030959
107,107,ORIXIMINA,16900000,1,16,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ORIXIMINA-PA,-1.7764,-55.8622,0,16700000,RIO TROMBETAS,RHN,Ativo,143143,9029480,south_america,geoglows,805.080058005693,869.0151813027837,911.3457961040989,964.830640121845,1004.5087527762289,1043.8938884750796
108,108,OBIDOS,17050001,1,17,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,OBIDOS-PA,-1.9192,-55.5131,0,10001000,RIO SOLIMOES_AMAZONAS,RHN,Ativo,143394,9030120,south_america,geoglows,716.1321867820362,779.0969200284263,820.7850521797535,873.4581176660511,912.5340066323461,951.3213653682892
109,109,PCH SACRE 2 MONTANTE 1,17091600,1,17,00302 - BCE - BCE,00302 - BCE - BCE,BRASNORTE-MT,-13.0258,-58.1844,395,17211400,RIO SACRE,Setor Eletrico,Ativo,163734,9076719,south_america,geoglows,,,,,,
110,110,PCH CANOA QUEBRADA LUCAS DO RIO VERDE,17230000,1,17,00778 - RVERDE-QUEBRADA - RVERDE-QUEBRADA,00778 - RVERDE-QUEBRADA - RVERDE-QUEBRADA,LUCAS DO RIO VERDE-MT,-13.0519,-55.905,377,17242100,RIO VERDE,Setor Eletrico,Ativo,164033,9076930,south_america,geoglows,,,,,,
111,111,ESTRADA CUIABA - SANTAREM,17343000,1,17,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PEIXOTO DE AZEVEDO-MT,-10.2194,-54.9708,255,17243400,RIO PEIXOTO DE AZEVEDO,RHN,Ativo,158939,9065852,south_america,geoglows,1261.093451117736,1421.125952400831,1527.081393137643,1660.9563733910334,1760.272481452131,1858.8552549610388
112,112,PCH BRACO NORTE IV JUSANTE,17354800,1,17,00773 - NOVO MUNDO - NOVO MUNDO,00773 - NOVO MUNDO - NOVO MUNDO,GUARANTA DO NORTE-MT,-9.6864,-54.9653,303,17243420,RIO BRACO NORTE,Setor Eletrico,Ativo,158204,9064125,south_america,geoglows,,,,,,
113,113,PCH BRACO NORTE JUSANTE,17355000,1,17,00754 - PRIMAVERA - PRIMAVERA,00754 - PRIMAVERA - PRIMAVERA,GUARANTA DO NORTE-MT,-9.8386,-55.0192,268,17243420,RIO BRACO NORTE,Setor Eletrico,Ativo,158551,9064363,south_america,geoglows,550.9989668250583,663.7918334593652,738.4705256024398,832.8272510945895,902.8264602637156,972.3088062601715
114,114,UHE SALTO APIACAS RIO PIAU,17393000,1,17,01006 - EGP - Enel Green Power Salto Apiacas,01006 - EGP - Enel Green Power Salto Apiacas,NOVA MONTE VERDE-MT,-10.3444,-57.2511,0,17244250,RIO PIAU,Setor Eletrico,Ativo,159185,9066468,south_america,geoglows,,,,,,
115,115,BUBURE,17710000,1,17,00202 - UFC - UFC Engenharia,00001 - ANA - Agencia Nacional de Aguas,ITAITUBA-PA,-4.6156,-56.325,0,17200000,RIO TAPAJOS,RHN,Ativo,148198,9040958,south_america,geoglows,820.0985235331593,872.5719381512346,907.313904490862,951.2104710601483,983.7754517656899,1016.0999777654544
116,116,SANTAREM,17900000,1,17,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,SANTAREM-PA,-2.4136,-54.7378,0,17200000,RIO TAPAJOS,RHN,Ativo,144122,9031749,south_america,geoglows,610.1647574428254,718.6933529388481,790.5487265419039,881.3381815742674,948.6909857333108,1015.5464673588702
117,117,UHE CURUA-UNA JUSANTE,18119000,1,18,00075 - ELETRONORTE - ELETRONORTE,00075 - ELETRONORTE - ELETRONORTE,SANTAREM-PA,-2.8094,-54.2994,0,18200000,RIO CURUA-UNA,Setor Eletrico,Ativo,144789,9033324,south_america,geoglows,,,,,,
118,118,PASSAGEM DA BR-309,18409000,1,18,00202 - UFC - UFC Engenharia,00001 - ANA - Agencia Nacional de Aguas,PARANATINGA-MT,-14.6111,-53.9986,570,18510000,RIO CULUENE,RHN,Ativo,166386,9082345,south_america,geoglows,366.25652319562147,393.0627300426988,410.81077146048455,433.2354688410025,449.87139038560747,466.3844748968817
119,119,POUSADA MATRINXA,18415000,1,18,00202 - UFC - UFC Engenharia,00001 - ANA - Agencia Nacional de Aguas,CANARANA-MT,-13.5692,-53.0761,323,18510000,RIO CULUENE,RHN,Ativo,164581,9078599,south_america,geoglows,711.963310287581,779.603532081832,824.3872444795252,880.9715838133305,922.9490791541728,964.6166192586611
120,120,FAZENDA ITAGUACU,18420000,1,18,00202 - UFC - UFC Engenharia,00001 - ANA - Agencia Nacional de Aguas,PARANATINGA-MT,-13.1408,-54.4453,317,18530000,RIO RONURO,RHN,Ativo,164006,9077320,south_america,geoglows,1007.4098170782222,1065.6263327625281,1104.170731731713,1152.8716820084985,1189.0008290023027,1224.8632040459274
121,121,RIACHO DE DEUS,18422000,1,18,00202 - UFC - UFC Engenharia,00001 - ANA - Agencia Nacional de Aguas,MARCELANDIA-MT,-11.1272,-54.4767,280,18540100,RIO MANISSAUA - MICU,RHN,Ativo,160565,9069589,south_america,geoglows,707.6344117008081,805.4826208343992,870.2666493344437,952.1214410833801,1012.8460016194041,1073.1221815324157
122,122,SANTA CRUZ DO SUIA,18428000,1,18,00202 - UFC - UFC Engenharia,00001 - ANA - Agencia Nacional de Aguas,QUERENCIA-MT,-12.6219,-52.0589,305,18540000,RIO SUIA-MICU,RHN,Ativo,163479,9075395,south_america,geoglows,,,,,,
123,123,PASSAGEM BR-080,18430000,1,18,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,MARCELANDIA-MT,-10.7772,-53.0956,274,18500000,RIO XINGU,RHN,Manutencao,159970,9068304,south_america,geoglows,,,,,,
124,124,RIO COMANDANTE FONTOURA,18435000,1,18,00202 - UFC - UFC Engenharia,00001 - ANA - Agencia Nacional de Aguas,SAO JOSE DO XINGU-MT,-10.5547,-52.1833,259,18540500,RIO COMANDANTE FONTOURA,RHN,Ativo,159630,9067555,south_america,geoglows,854.8541638912544,915.5033648853465,955.658413204543,1006.3944232048169,1044.033293755825,1081.3942447948903
125,125,BOA SORTE,18460000,1,18,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,SAO FELIX DO XINGU-PA,-6.7358,-51.9953,0,18500000,RIO XINGU,RHN,Ativo,152582,9050724,south_america,geoglows,921.5814101978691,1003.0125302992042,1056.9270173618436,1125.0481146900229,1175.584236157086,1225.7472068359339
126,126,FAZENDA RIO DOURADO,18480000,1,18,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CUMARU DO NORTE-PA,-8.3269,-51.4603,0,18550000,RIO FRESCO,RHN,Ativo,155390,9057823,south_america,geoglows,,,,,,
127,127,BOA ESPERANCA,18500000,1,18,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,SAO FELIX DO XINGU-PA,-6.7453,-51.7736,0,18550000,RIO FRESCO,RHN,Ativo,152452,9050929,south_america,geoglows,1078.9304113387923,1189.6937586354277,1263.0287323826594,1355.6876661195333,1424.427356376962,1492.6594835516573
128,128,CAJUEIRO,18650000,1,18,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ALTAMIRA-PA,-5.65,-54.5208,0,18572200,RIO CURUA,RHN,Ativo,150546,9046223,south_america,geoglows,752.4553941152898,846.8642133366302,909.3710664435737,988.3486410466519,1046.9387175406805,1105.096174106811
129,129,PEDRA DO O,18700000,1,18,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ALTAMIRA-PA,-4.5278,-54.0125,0,18570000,RIO IRIRI,RHN,Ativo,148050,9040619,south_america,geoglows,912.239945533414,1011.9741021025279,1078.0067919065893,1161.439270523288,1223.3342493043695,1284.7722052778386
130,130,ALTAMIRA,18850000,1,18,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ALTAMIRA-PA,-3.2147,-52.2122,0,18500000,RIO XINGU,RHN,Ativo,145516,9034962,south_america,geoglows,730.8664785402035,791.5241506356055,831.6848075609638,882.4279040499916,920.0720317631785,957.4382011463617
131,131,FAZENDA CIPAUBA,18880000,1,18,00202 - UFC - UFC Engenharia,00001 - ANA - Agencia Nacional de Aguas,ANAPU-PA,-3.7314,-51.5675,0,18580500,RIO BACAJA,RHN,Ativo,146506,9037259,south_america,geoglows,1050.5074254392594,1231.8096559771695,1351.847508220879,1503.515652744983,1616.0317465100138,1727.7170391004302
132,132,PACAJAS,19985000,1,19,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PACAJA-PA,-3.8511,-50.6397,0,19700000,RIO PACAJAS,RHN,Ativo,146826,9037978,south_america,geoglows,853.3640175532574,943.2000007434918,1002.679238502251,1077.8314130868457,1133.5835893183046,1188.9241002319366
133,133,CONTAGEM - VC 201,20001200,2,20,00287 - JCTM - JCTM,00190 - ADASA - ADASA,BRASILIA-DF,-15.5008,-47.8542,0,20050000,RIBEIRAO DA CONTAGEM,RHN,Ativo,0,9085658,south_america,geoglows,,,,,,
134,134,UHE SERRA DA MESA PORTEIRAS SANTA BARBARA,20090010,2,20,00069 - FURNAS - Furnas Centrais Eletricas S.A.,00069 - FURNAS - Furnas Centrais Eletricas S.A.,BARRO ALTO-GO,-14.8336,-48.7497,0,20002000,RIO MARANHAO,Setor Eletrico,Ativo,166551,9083066,south_america,geoglows,,,,,,
135,135,JARAGUA,20100000,2,20,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,JARAGUA-GO,-15.7242,-49.3219,598,20200000,RIO DAS ALMAS,RHN,Ativo,167871,9086220,south_america,geoglows,399.8153192209935,515.8103346778079,592.6091279695454,689.6446068833097,761.6310683663972,833.0859931176693
136,136,URUANA,20200000,2,20,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,URUANA-GO,-15.4961,-49.6908,600,20210000,RIO URU,RHN,Ativo,167538,9085431,south_america,geoglows,443.88316202243305,567.6786763282616,649.6420786018472,753.2030546552895,830.0305026905318,906.2906689091512
137,137,UHE SERRA DA MESA CERES,20250000,2,20,00069 - FURNAS - Furnas Centrais Eletricas S.A.,00069 - FURNAS - Furnas Centrais Eletricas S.A.,RIALMA-GO,-15.2753,-49.5519,549,20200000,RIO DAS ALMAS,Setor Eletrico,Ativo,167301,9084828,south_america,geoglows,408.0775670336268,496.06352853960516,554.3178909676886,627.9224323248928,682.5264858185591,736.7273515524726
138,138,UHE SERRA DA MESA FAZENDA CAJUPIRA,20489100,2,20,00069 - FURNAS - Furnas Centrais Eletricas S.A.,00069 - FURNAS - Furnas Centrais Eletricas S.A.,HIDROLINA-GO,-14.7967,-49.1725,471,20200000,RIO DAS ALMAS,Setor Eletrico,Ativo,166561,9083094,south_america,geoglows,544.9784594199521,627.6041580703379,682.3095600761583,751.4299805317214,802.7074569817647,853.6063085947695
139,139,UHE SERRA DA MESA MUQUEM VAU DA ONCA,20699000,2,20,00069 - FURNAS - Furnas Centrais Eletricas S.A.,00069 - FURNAS - Furnas Centrais Eletricas S.A.,NIQUELANDIA-GO,-14.5683,-48.1589,483,20640000,RIO BAGAGEM,Setor Eletrico,Ativo,166110,9082049,south_america,geoglows,310.72674930445663,451.12667345212714,544.0836398383851,661.5350132915624,748.6671516173471,835.1559199109397
140,140,UHE SAO SALVADOR BARRAMENTO,21080000,2,21,00112 - ENGIE - Engie Brasil Energia S.A.,00112 - ENGIE - Engie Brasil Energia S.A.,PARANA-TO,-12.8086,-48.2386,295,20001000,RIO TOCANTINS,Setor Eletrico,Ativo,163440,9075976,south_america,geoglows,1050.641750755554,1329.2200169326377,1513.6630690366285,1746.707354319073,1919.5929179720054,2091.201921760917
141,141,FAZENDA ESPIRITO SANTO,21210000,2,21,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,FORMOSA-GO,-15.3222,-47.3817,579,21200000,RIO PARANA,RHN,Ativo,167354,9084956,south_america,geoglows,,,,,,
