,FID,NomeEstaca,CodEstacao,Bacia,SubBacia,Operadora,Responsave,Municipio_,Latitude,Longitude,Altitude,CodRio,NomeRio,Origem,StatusEsta,COMID,new_COMID,watershed,subbasin,RT2y,RT5y,RT10y,RT25y,RT50y,RT100y
72,72,PLACIDO DE CASTRO,15324000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PLACIDO DE CASTRO-AC,-10.3378,-67.1831,0,15223000,RIO ABUNA,RHN,Ativo,159223,9066549,south_america,geoglows,309.1363173907725,348.84514050923065,375.13583659235684,408.3542007886709,432.9974809735841,457.4587990458885
73,73,MORADA NOVA - JUSANTE,15326000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PORTO VELHO-RO,-9.7847,-65.5275,0,15223000,RIO ABUNA,RHN,Ativo,158250,9064232,south_america,geoglows,1892.8313792992863,2598.2304603035673,3065.266030727699,3655.3667120458845,4093.137107393824,4527.675074859704
74,74,UHE SANTO ANTONIO JUSANTE CALDEIRAO DO INFERNO,15341000,1,15,00354 - SANTO ANTONIO - SANTO ANTONIO,00354 - SANTO ANTONIO - SANTO ANTONIO,PORTO VELHO-RO,-9.2028,-64.6086,74,15200000,RIO MADEIRA,Setor Eletrico,Ativo,157069,9061431,south_america,geoglows,75281.05823732622,95805.37245365938,109394.25434437892,126563.84263673058,139301.22405766693,151944.55465358862
75,75,UHE SANTO ANTONIO MONTANTE JACIPARANA,15344000,1,15,00354 - SANTO ANTONIO - SANTO ANTONIO,00354 - SANTO ANTONIO - SANTO ANTONIO,PORTO VELHO-RO,-9.5011,-64.3817,78,15240200,RIO JACIPARANA,Setor Eletrico,Ativo,157753,9062756,south_america,geoglows,537.3805680312904,636.9435201071392,702.8628576396648,786.1521153607869,847.9408446999278,909.2733357606576
76,76,UHE SANTO ANTONIO MONTANTE,15360000,1,15,00354 - SANTO ANTONIO - SANTO ANTONIO,00354 - SANTO ANTONIO - SANTO ANTONIO,PORTO VELHO-RO,-8.7967,-63.9583,0,15200000,RIO MADEIRA,Setor Eletrico,Ativo,156389,9059899,south_america,geoglows,76095.62778104468,96647.46583236313,110254.57089677085,127447.1842173862,140201.64691961068,152861.93267132068
77,77,UHE SANTO ANTONIO JUSANTE R-7,15380000,1,15,00354 - SANTO ANTONIO - SANTO ANTONIO,00354 - SANTO ANTONIO - SANTO ANTONIO,PORTO VELHO-RO,-8.7822,-63.9303,61,15200000,RIO MADEIRA,Setor Eletrico,Ativo,156389,9059899,south_america,geoglows,76095.62778104468,96647.46583236313,110254.57089677085,127447.1842173862,140201.64691961068,152861.93267132068
78,78,UHE SANTO ANTONIO PORTO VELHO,15390000,1,15,00354 - SANTO ANTONIO - SANTO ANTONIO,00354 - SANTO ANTONIO - SANTO ANTONIO,PORTO VELHO-RO,-8.7481,-63.9158,64,15200000,RIO MADEIRA,Setor Eletrico,Ativo,156389,9059899,south_america,geoglows,40470.943035090975,46150.239190433196,49910.427417133964,54661.43520963611,58186.004195014626,61684.54831625969
79,79,PORTO VELHO,15400000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PORTO VELHO-RO,-8.7483,-63.9169,43,15200000,RIO MADEIRA,RHN,Ativo,156389,9059899,south_america,geoglows,38962.211251738096,43442.518366950724,46408.87152160692,50156.86659616477,52937.343449514854,55697.289698233595
80,80,ARIQUEMES,15430000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ARIQUEMES-RO,-9.9256,-63.0714,88,15230000,RIO JAMARI,RHN,Ativo,158372,9064512,south_america,geoglows,812.3810082967137,1000.9348906048141,1125.77396730743,1283.5084716631618,1400.5249376966708,1516.6773725131618
81,81,PROSPERIDADE _EX. FOZ DO JAMARI,15490000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PORTO VELHO-RO,-8.4522,-63.5178,40,15200000,RIO MADEIRA,RHN,Ativo,155908,9058579,south_america,geoglows,75974.79737908792,96459.57693939359,110022.283447799,127158.79907520716,139871.64530398752,152490.62187176078
82,82,UHE SANTO ANTONIO SAO CARLOS,15490400,1,15,00354 - SANTO ANTONIO - SANTO ANTONIO,00354 - SANTO ANTONIO - SANTO ANTONIO,PORTO VELHO-RO,-8.4444,-63.5081,56,15200000,RIO MADEIRA,Setor Eletrico,Ativo,155908,9058579,south_america,geoglows,44406.41371713216,49568.991035761544,52987.066431368876,57305.81375486095,60509.70723112275,63689.943660873716
83,83,SANTA ISABEL,15550000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CANDEIAS DO JAMARI-RO,-8.7986,-63.7106,0,15232000,RIO CANDEIAS,RHN,Ativo,156307,9059744,south_america,geoglows,968.0598775029239,1136.4715144910012,1247.9746721571669,1388.8592074575074,1493.3754038785473,1597.1198691112095
84,84,UHE RONDON II BARRAMENTO,15552570,1,15,00158 - ELETROGOES S_A - ELETROGOES S_A,00158 - ELETROGOES S_A - ELETROGOES S_A,PIMENTA BUENO-RO,-11.9953,-60.6969,273,15240400,RIO COMEMORACAO,Setor Eletrico,Ativo,162012,9072997,south_america,geoglows,371.08277842100154,511.0231330450092,603.6758244181386,720.7427455856107,807.5896752437327,893.7953408056951
85,85,FAZENDA FLOR DO CAMPO,15552600,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PIMENTA BUENO-RO,-11.7489,-60.8678,185,15240400,RIO COMEMORACAO,RHN,Ativo,161654,9072138,south_america,geoglows,374.0560321823094,472.51559767329775,537.704397277811,620.070618390271,681.1745864439447,741.8273723890513
86,86,PIMENTA BUENO,15558000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PIMENTA BUENO-RO,-11.6836,-61.1922,0,15240310,RIO APEDIA ou PIMENTA BUENO,RHN,Ativo,161577,9071963,south_america,geoglows,767.1780271744371,887.2367706844052,966.7261055439756,1067.1610908611842,1141.6695003937118,1215.6277515258994
87,87,CACOAL,15558200,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CACOAL-RO,-11.4444,-61.4408,160,15240347,RIO PIRARA,RHN,Ativo,0,9070880,south_america,geoglows,32.03915870344976,52.97504960771267,66.836431078311,84.35032331222186,97.343129065629,110.23999798084463
88,88,FAZENDA APURU,15558500,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,JI-PARANA-RO,-11.0017,-62.1172,0,15240425,RIO URUPA,RHN,Ativo,160344,9069159,south_america,geoglows,397.90062666072953,480.70026872989604,535.5208364142654,604.7867690099736,656.1721946780671,707.178198429041
89,89,ESPIGAO DO OESTE,15558700,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ESPIGAO D''OESTE-RO,-11.5725,-61.0511,0,15240352,RIO PALMEIRAS,RHN,Ativo,161349,9071451,south_america,geoglows,102.83604785734838,184.39446295310557,238.39323037835536,306.62081616811577,357.23593685921327,407.4773234442261
90,90,SITIO BELA VISTA,15559000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PIMENTA BUENO-RO,-11.6525,-61.215,0,15240000,RIO JI-PARANA _ou MACHADO,RHN,Ativo,161456,9071683,south_america,geoglows,1159.1195952113335,1356.5344687271136,1487.2402926294992,1652.3874476245853,1774.903041355621,1896.5139991739234
91,91,JI-PARANA,15560000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,JI-PARANA-RO,-10.8736,-61.9356,130,15240000,RIO JI-PARANA _ou MACHADO,RHN,Ativo,160098,9068580,south_america,geoglows,2448.5863919523736,2874.846778417085,3157.0682443967794,3513.6558148167255,3778.1928448879194,4040.7765750536696
92,92,OURO PRETO DO OESTE,15562000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,OURO PRETO DO OESTE-RO,-10.7711,-62.2572,0,15240465,IGARAPE BOA VISTA,RHN,Ativo,159887,9068154,south_america,geoglows,77.28895512871037,116.6181425356846,142.65748674461523,175.55826718156231,199.96594559156557,224.19340153548325
93,93,JARUARU,15564000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,JARU-RO,-10.8317,-62.8925,0,15240500,RIO JARU,RHN,Ativo,160217,9068362,south_america,geoglows,141.4656452981061,297.5258751220358,400.8513265141362,531.4033082585165,628.2542261968365,724.3900121598706
94,94,JARU,15565000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,JARU-RO,-10.4458,-62.4656,133,15240500,RIO JARU,RHN,Ativo,159386,9066945,south_america,geoglows,430.3438171188864,564.0315583307815,652.5444755672477,764.3807811387172,847.3473413448669,929.7012894937856
95,95,PIRATININGA,15575000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,MACHADINHO D''OESTE-RO,-9.3472,-61.9347,0,15240600,RIO MACHADINHO,RHN,Ativo,157381,9062123,south_america,geoglows,317.534590403326,388.67647360851936,435.77859054986936,495.2922401705564,539.442865221265,583.2674889869601
96,96,TABAJARA,15580000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,MACHADINHO D''OESTE-RO,-8.9322,-62.0556,68,15240000,RIO JI-PARANA _ou MACHADO,RHN,Ativo,156626,9060397,south_america,geoglows,4108.182769178329,4899.3495961547005,5423.170877310179,6085.020454673423,6576.018279817341,7063.390654092741
97,97,MINERACAO JACUNDA,15590000,1,15,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ITAPUA DO OESTE-RO,-9.1789,-62.9522,86,15240800,RIO JACUNDA,RHN,Ativo,157016,9061315,south_america,geoglows,111.05756665652913,141.5886028437808,161.80280539285718,187.34350390042732,206.2910530849921,225.09869654059082
98,98,UHE SANTO ANTONIO HUMAITA,15629000,1,15,00354 - SANTO ANTONIO - SANTO ANTONIO,00354 - SANTO ANTONIO - SANTO ANTONIO,HUMAITA-AM,-7.5053,-63.0211,50,15200000,RIO MADEIRA,Setor Eletrico,Ativo,153820,9054143,south_america,geoglows,45802.642833807105,49062.386435043445,51220.62033871164,53947.55459736357,55970.55020860606,57978.608337806465
99,99,HUMAITA,15630000,1,15,00426 - CONSTRUFAM - CONSTRUFAM,00001 - ANA - Agencia Nacional de Aguas,HUMAITA-AM,-7.5028,-63.0183,0,15200000,RIO MADEIRA,RHN,Ativo,153820,9054143,south_america,geoglows,46128.50342636555,54186.276126924575,59521.22278463187,66261.94202931445,71262.59263368651,76226.31921895225
100,100,MAICI-MIRIM,15660000,1,15,00426 - CONSTRUFAM - CONSTRUFAM,00001 - ANA - Agencia Nacional de Aguas,HUMAITA-AM,-7.6303,-62.6553,0,15250880,RIO MAICIMIRIM,RHN,Ativo,154213,9055002,south_america,geoglows,120.52903324461182,146.72230733460788,164.06453393416692,185.9764832160612,202.23201892998557,218.3675263198435
101,101,SANTAREM SUCUNDURI,15910000,1,15,00426 - CONSTRUFAM - CONSTRUFAM,00001 - ANA - Agencia Nacional de Aguas,APUI-AM,-6.7956,-59.0422,49,15270100,RIO SUCUNDURI,RHN,Ativo,152431,9050873,south_america,geoglows,1439.1776600573107,1686.8226379409837,1850.7851616005103,2057.952244900546,2211.6406218682628,2364.194187985045
102,102,ITACOATIARA,16030000,1,16,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ITACOATIARA-AM,-3.1539,-58.4114,0,10001000,RIO SOLIMOES_AMAZONAS,RHN,Ativo,145481,9034618,south_america,geoglows,208058.23218530137,219438.67136231117,226973.51234217864,236493.80389471736,243556.50002221984,250567.04631015426
103,103,UHE BALBINA BARRAMENTO,16070980,1,16,00194 - AMAZONAS - Amazonas Geracao e Transmissao de Energia S.A.,00194 - AMAZONAS - Amazonas Geracao e Transmissao de Energia S.A.,PRESIDENTE FIGUEIREDO-AM,-1.9161,-59.4756,52,16260000,RIO UATUMA,Setor Eletrico,Ativo,143392,9030116,south_america,geoglows,5578.006770010413,7158.542106670006,8204.994026456148,9527.1888011962,10508.068416471258,11481.705370636626
104,104,CACHOEIRA MORENA,16100000,1,16,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PRESIDENTE FIGUEIREDO-AM,-2.1061,-59.3442,0,16260000,RIO UATUMA,RHN,Ativo,143697,9030800,south_america,geoglows,1222.493186789816,1573.404033049479,1805.7375470336033,2099.29155785675,2317.066692579445,2533.233809891695
105,105,GARGANTA,16430000,1,16,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ORIXIMINA-PA,-0.9978,-57.0431,0,16700000,RIO TROMBETAS,RHN,Ativo,141945,9026724,south_america,geoglows,4275.377375529786,6056.4324129303,7235.645822401804,8725.585091303192,9830.90715487777,10928.067693838251
106,106,ESTIRAO DA ANGELICA,16500000,1,16,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ORIXIMINA-PA,-1.1006,-57.0569,12,16740000,RIO MAPUERA OU URUCURINA,RHN,Ativo,142152,9027182,south_america,geoglows,1894.3076206611506,2827.9942676089067,3446.176070644164,4227.250417547402,4806.695987540895,5381.863022401616
107,107,ORIXIMINA,16900000,1,16,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ORIXIMINA-PA,-1.7764,-55.8622,0,16700000,RIO TROMBETAS,RHN,Ativo,143143,9029480,south_america,geoglows,26863.48871855189,34203.32823052916,39062.94064796734,45203.07381998325,49758.17536671919,54279.64275865218
108,108,OBIDOS,17050001,1,17,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,OBIDOS-PA,-1.9192,-55.5131,0,10001000,RIO SOLIMOES_AMAZONAS,RHN,Ativo,143394,9030120,south_america,geoglows,226221.38049711293,245483.08806295964,258236.01448802743,274349.37083345314,286303.1790581139,298168.7222392431
109,109,PCH SACRE 2 MONTANTE 1,17091600,1,17,00302 - BCE - BCE,00302 - BCE - BCE,BRASNORTE-MT,-13.0258,-58.1844,395,17211400,RIO SACRE,Setor Eletrico,Ativo,163734,9076719,south_america,geoglows,805.758315201853,1248.242180223377,1541.2050006591298,1911.3643009090838,2185.969615463472,2458.547287480219
110,110,PCH CANOA QUEBRADA LUCAS DO RIO VERDE,17230000,1,17,00778 - RVERDE-QUEBRADA - RVERDE-QUEBRADA,00778 - RVERDE-QUEBRADA - RVERDE-QUEBRADA,LUCAS DO RIO VERDE-MT,-13.0519,-55.905,377,17242100,RIO VERDE,Setor Eletrico,Ativo,164033,9076930,south_america,geoglows,207.35407169961474,251.03042703606235,279.94797467386695,316.4853727731657,343.59090190962587,370.4962880737202
111,111,ESTRADA CUIABA - SANTAREM,17343000,1,17,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,PEIXOTO DE AZEVEDO-MT,-10.2194,-54.9708,255,17243400,RIO PEIXOTO DE AZEVEDO,RHN,Ativo,158939,9065852,south_america,geoglows,779.8868179915795,970.6737693023401,1096.9913319904624,1256.5939073082718,1374.9962150964113,1492.5242588295537
112,112,PCH BRACO NORTE IV JUSANTE,17354800,1,17,00773 - NOVO MUNDO - NOVO MUNDO,00773 - NOVO MUNDO - NOVO MUNDO,GUARANTA DO NORTE-MT,-9.6864,-54.9653,303,17243420,RIO BRACO NORTE,Setor Eletrico,Ativo,158204,9064125,south_america,geoglows,200.0505637985138,266.1332697159449,309.88577107925516,365.16717253743013,406.17807413082176,446.8861576643637
113,113,PCH BRACO NORTE JUSANTE,17355000,1,17,00754 - PRIMAVERA - PRIMAVERA,00754 - PRIMAVERA - PRIMAVERA,GUARANTA DO NORTE-MT,-9.8386,-55.0192,268,17243420,RIO BRACO NORTE,Setor Eletrico,Ativo,158551,9064363,south_america,geoglows,339.47835606671475,458.5872621654328,537.4477220106754,637.0881220801656,711.0070628846546,784.3801978333619
114,114,UHE SALTO APIACAS RIO PIAU,17393000,1,17,01006 - EGP - Enel Green Power Salto Apiacas,01006 - EGP - Enel Green Power Salto Apiacas,NOVA MONTE VERDE-MT,-10.3444,-57.2511,0,17244250,RIO PIAU,Setor Eletrico,Ativo,159185,9066468,south_america,geoglows,166.39725305667685,285.44623226944606,364.2670153017802,463.8572836129793,537.7390338153534,611.075252771514
115,115,BUBURE,17710000,1,17,00202 - UFC - UFC Engenharia,00001 - ANA - Agencia Nacional de Aguas,ITAITUBA-PA,-4.6156,-56.325,0,17200000,RIO TAPAJOS,RHN,Ativo,148198,9040958,south_america,geoglows,26952.68187869458,32036.39310422094,35402.25228382888,39655.02427998321,42809.9734895356,45941.62704935969
116,116,SANTAREM,17900000,1,17,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,SANTAREM-PA,-2.4136,-54.7378,0,17200000,RIO TAPAJOS,RHN,Ativo,144122,9031749,south_america,geoglows,50157.26437139523,58370.82361263643,63808.9145157095,70679.9567878418,75777.28845877724,80836.98223278698
117,117,UHE CURUA-UNA JUSANTE,18119000,1,18,00075 - ELETRONORTE - ELETRONORTE,00075 - ELETRONORTE - ELETRONORTE,SANTAREM-PA,-2.8094,-54.2994,0,18200000,RIO CURUA-UNA,Setor Eletrico,Ativo,144789,9033324,south_america,geoglows,640.9384225028099,874.9390621064612,1029.8678465915657,1225.6207764967405,1370.841482434036,1514.9899014741075
118,118,PASSAGEM DA BR-309,18409000,1,18,00202 - UFC - UFC Engenharia,00001 - ANA - Agencia Nacional de Aguas,PARANATINGA-MT,-14.6111,-53.9986,570,18510000,RIO CULUENE,RHN,Ativo,166386,9082345,south_america,geoglows,57.075832297256426,79.00242095076524,93.51973053481989,111.86238967891455,125.47002207023027,138.97717783997007
119,119,POUSADA MATRINXA,18415000,1,18,00202 - UFC - UFC Engenharia,00001 - ANA - Agencia Nacional de Aguas,CANARANA-MT,-13.5692,-53.0761,323,18510000,RIO CULUENE,RHN,Ativo,164581,9078599,south_america,geoglows,810.9289013692813,950.6850433664249,1043.2157699517006,1160.1285882863974,1246.8611956599261,1332.9533830750995
120,120,FAZENDA ITAGUACU,18420000,1,18,00202 - UFC - UFC Engenharia,00001 - ANA - Agencia Nacional de Aguas,PARANATINGA-MT,-13.1408,-54.4453,317,18530000,RIO RONURO,RHN,Ativo,164006,9077320,south_america,geoglows,172.0865553888912,218.85532224364457,249.82031538617235,288.94466630836166,317.9693448304715,346.7797096824024
121,121,RIACHO DE DEUS,18422000,1,18,00202 - UFC - UFC Engenharia,00001 - ANA - Agencia Nacional de Aguas,MARCELANDIA-MT,-11.1272,-54.4767,280,18540100,RIO MANISSAUA - MICU,RHN,Ativo,160565,9069589,south_america,geoglows,373.516745571301,420.45495579446134,451.5321351906285,490.7982337416912,519.9280687523394,548.8428136338038
122,122,SANTA CRUZ DO SUIA,18428000,1,18,00202 - UFC - UFC Engenharia,00001 - ANA - Agencia Nacional de Aguas,QUERENCIA-MT,-12.6219,-52.0589,305,18540000,RIO SUIA-MICU,RHN,Ativo,163479,9075395,south_america,geoglows,115.5858494306068,135.7251490179389,149.05911772303142,165.90662252958163,178.4050640214886,190.8112189833103
123,123,PASSAGEM BR-080,18430000,1,18,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,MARCELANDIA-MT,-10.7772,-53.0956,274,18500000,RIO XINGU,RHN,Manutencao,159970,9068304,south_america,geoglows,16077.84342785438,22956.08591544784,27510.08093786156,33264.06572108806,37532.70033400232,41769.816018986
124,124,RIO COMANDANTE FONTOURA,18435000,1,18,00202 - UFC - UFC Engenharia,00001 - ANA - Agencia Nacional de Aguas,SAO JOSE DO XINGU-MT,-10.5547,-52.1833,259,18540500,RIO COMANDANTE FONTOURA,RHN,Ativo,159630,9067555,south_america,geoglows,197.8525060839782,229.20709358701004,249.96655876669737,276.1961980535076,295.6548428643739,314.9698080963967
125,125,BOA SORTE,18460000,1,18,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,SAO FELIX DO XINGU-PA,-6.7358,-51.9953,0,18500000,RIO XINGU,RHN,Ativo,152582,9050724,south_america,geoglows,8944.552225386602,10674.978091281226,11820.670583826257,13268.256085328818,14342.157704756066,15408.129803196709
126,126,FAZENDA RIO DOURADO,18480000,1,18,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,CUMARU DO NORTE-PA,-8.3269,-51.4603,0,18550000,RIO FRESCO,RHN,Ativo,155390,9057823,south_america,geoglows,500.50778029499816,580.7695776126,633.9098712462753,701.0527731246115,750.8632133268287,800.3058610573797
127,127,BOA ESPERANCA,18500000,1,18,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,SAO FELIX DO XINGU-PA,-6.7453,-51.7736,0,18550000,RIO FRESCO,RHN,Ativo,152452,9050929,south_america,geoglows,3194.665554879375,3813.469163037235,4223.1709955163205,4740.830346952148,5124.859625527794,5506.0532921918375
128,128,CAJUEIRO,18650000,1,18,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ALTAMIRA-PA,-5.65,-54.5208,0,18572200,RIO CURUA,RHN,Ativo,150546,9046223,south_america,geoglows,2363.9360409064097,2837.350587115329,3150.7922098645117,3546.826531125737,3840.6274143963606,4132.258918063087
129,129,PEDRA DO O,18700000,1,18,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ALTAMIRA-PA,-4.5278,-54.0125,0,18570000,RIO IRIRI,RHN,Ativo,148050,9040619,south_america,geoglows,6972.454080248711,8981.98218028406,10312.464637316969,11993.532748818665,13240.645106213316,14478.548981721246
130,130,ALTAMIRA,18850000,1,18,00082 - CPRM - Cia de Pesquisa de Recursos Minerais,00001 - ANA - Agencia Nacional de Aguas,ALTAMIRA-PA,-3.2147,-52.2122,0,18500000,RIO XINGU,RHN,Ativo,145516,9034962,south_america,geoglows,22350.995789183544,26578.7827054659,29377.945515922733,32914.6951473717,35538.45806346847,38142.84752604706
131,131,FAZENDA CIPAUBA,18880000,1,18,00202 - UFC - UFC Engenharia,00001 - ANA - Agencia Nacional de Aguas,ANAPU-PA,-3.7314,-51.5675,0,18580500,RIO BACAJA,RHN,Ativo,146506,9037259,south_america,geoglows,1132.9536682914213,1446.2082874813166,1653.610102568823,1915.6628457434406,2110.0685405908034,2303.0387743034403
